List_id,List_name,List_price,List_add,List_CC,List_img,List_img_url
13324467,Loft Copacabana,172.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Copacabana', 'government_area': 'Copacabana', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.19461538649248, -22.983002257608693], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/3967e687-c550-4905-98b2-ae4318e0e645.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/3967e687-c550-4905-98b2-ae4318e0e645.jpg?aki_policy=large
13344796,Hostel Próximo Parque Olímpico/ Projac BLUE 4,116.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': '', 'government_area': 'Jacarepaguá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.406955121069075, -22.962923492008525], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/9a80035f-96b0-4406-b1e2-a18dc74fde09.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/9a80035f-96b0-4406-b1e2-a18dc74fde09.jpg?aki_policy=large
13361526,Apartment in Leblon,261.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Leblon', 'government_area': 'Leblon', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.21649274666616, -22.984723659889077], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/b8058aea-f102-42d8-a5a2-ccfab3df3ebe.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/b8058aea-f102-42d8-a5a2-ccfab3df3ebe.jpg?aki_policy=large
13366855,AP NA BARRA DA TIJUCA HOSPEDA 4 PESSOAS,373.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Barra da Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.363386744558326, -22.979131216990595], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/55ff8b87-ceae-4a15-b522-311f5fbd4e00.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/55ff8b87-ceae-4a15-b522-311f5fbd4e00.jpg?aki_policy=large
13373114,Enjoy! Your House during the Olympics!,701.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Barra da Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.37061948569106, -23.00184648597161], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/837c8159-66b6-4db6-86c1-5ce1ae0a48e9.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/837c8159-66b6-4db6-86c1-5ce1ae0a48e9.jpg?aki_policy=large
13375733,"Village house, near the Maracanã",451.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Vila Isabel', 'government_area': 'Vila Isabel', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.254614610762495, -22.9172028509369], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/bc456156-154f-413a-98b5-7d8a9ecf166e.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/bc456156-154f-413a-98b5-7d8a9ecf166e.jpg?aki_policy=large
13390320,Alegre&Aconchegante p/até 4 Posto10,149.00,"{'street': 'Rio de Janeiro, RJ, Brazil', 'suburb': 'Ipanema', 'government_area': 'Ipanema', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.210202657500574, -22.982871160304803], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/b858e069-28d7-4ad3-b7ff-7e61d2ac4fec.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/b858e069-28d7-4ad3-b7ff-7e61d2ac4fec.jpg?aki_policy=large
13397791,Apartamento com vista para o mar no Recreio.,2238.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Recreio dos Bandeirantes', 'government_area': 'Recreio dos Bandeirantes', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.46312213962931, -23.026058527674266], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/f4f64dea-347b-4606-bd8e-266c1ba83eca.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/f4f64dea-347b-4606-bd8e-266c1ba83eca.jpg?aki_policy=large
13411324,Um Quarto Aconchegante em Ipanema,201.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Ipanema', 'government_area': 'Ipanema', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.19317787872534, -22.98846987088959], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/fc8195b9-fa39-4f83-b8d2-308f135ed7b9.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/fc8195b9-fa39-4f83-b8d2-308f135ed7b9.jpg?aki_policy=large
13413043,Excellent apartment between Copacabana and Ipanema,1000.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Copacabana', 'government_area': 'Copacabana', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.19406487887688, -22.981423139099054], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/ebef0735-05f6-457b-a8b8-46ac3ddeeeaf.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/ebef0735-05f6-457b-a8b8-46ac3ddeeeaf.jpg?aki_policy=large
13414552,Apartamento 2 quartos em frente ao Rio Olympic Par,1306.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Barra da Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.39714324266577, -22.973565284382087], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/6ad0d96d-da7c-478b-b0e1-a8fc72d1d7ce.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/6ad0d96d-da7c-478b-b0e1-a8fc72d1d7ce.jpg?aki_policy=large
13430219,Fantastic Apartment in LEBLON,373.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Leblon', 'government_area': 'Leblon', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.220162252701186, -22.984271127835314], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/320be8c7-8b20-47cc-9f53-cad6c60d8fc1.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/320be8c7-8b20-47cc-9f53-cad6c60d8fc1.jpg?aki_policy=large
13444131,The best of the Olympic village.,1119.00,"{'street': 'Jacarepagua, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Jacarepaguá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.392545662686615, -22.972063407633105], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/8e5044b9-95c4-48a0-aa71-3416788411a7.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/8e5044b9-95c4-48a0-aa71-3416788411a7.jpg?aki_policy=large
13489279,Confortable Guest House,142.00,"{'street': 'Rio de Janeiro, RJ, Brazil', 'suburb': 'Tijuca', 'government_area': 'Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.24255553505414, -22.934620607988], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/87148740-a9eb-4514-84e2-9ea533b3e5b8.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/87148740-a9eb-4514-84e2-9ea533b3e5b8.jpg?aki_policy=large
13491812,Huge room in the heart of Ipanema!,149.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Ipanema', 'government_area': 'Ipanema', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.201256800799754, -22.982915687464345], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/2e0b4347-dafb-4c2e-a9ed-77155565732f.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/2e0b4347-dafb-4c2e-a9ed-77155565732f.jpg?aki_policy=large
13525014,In the heart of Copacabana - Bolivar 4-5 guests,104.00,"{'street': 'Rio de Janeiro, RJ, Brazil', 'suburb': 'Copacabana', 'government_area': 'Copacabana', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.1918569821055, -22.97475787363863], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/8b4d510f-c711-4acb-9ef2-9821d7057809.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/8b4d510f-c711-4acb-9ef2-9821d7057809.jpg?aki_policy=large
13559998,Rio Olympic VIP Accommodations,1865.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Jacarepaguá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.39766652363983, -22.972342293273257], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/491beb57-5b5d-4326-a617-d3e2a9a3a5ae.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/491beb57-5b5d-4326-a617-d3e2a9a3a5ae.jpg?aki_policy=large
13585970,In front of the beach- Barra - Olympic Parc,560.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Barra da Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.365757237796466, -23.01001003307048], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/4e8570e9-4628-4a8c-b933-f690e1c7cd13.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/4e8570e9-4628-4a8c-b933-f690e1c7cd13.jpg?aki_policy=large
13588758,Lindo e Aconchegante em Botafogo!,317.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Botafogo', 'government_area': 'Botafogo', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.181313511748364, -22.943684656455243], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/1ebee449-9db3-4e5a-9945-b903df070ffe.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/1ebee449-9db3-4e5a-9945-b903df070ffe.jpg?aki_policy=large
13617872,Amor do Rio,116.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': '', 'government_area': 'Copacabana', 'market': '', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.190120109264726, -22.97566753024888], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/600a4808-ce08-4598-85cb-cdfa428703ca.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/600a4808-ce08-4598-85cb-cdfa428703ca.jpg?aki_policy=large
13695744,"Casa MARAVILHOSA, 5 suites OLIMPIADAS RIO 2016",5595.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Recreio dos Bandeirantes', 'government_area': 'Recreio dos Bandeirantes', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.47391922093498, -23.012075020670952], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/8113d63c-be95-494d-9594-78087f769a6e.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/8113d63c-be95-494d-9594-78087f769a6e.jpg?aki_policy=large
13724840,Apartment in São Cristovão,351.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'São Cristóvão', 'government_area': 'São Cristóvão', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.228085475330346, -22.900619331797095], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/c744e927-5291-4f18-8063-4783227abac1.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/c744e927-5291-4f18-8063-4783227abac1.jpg?aki_policy=large
13739484,Casa charmosa em Vargem Grande natureza e paz!,164.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': '', 'government_area': 'Vargem Grande', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.49193864130802, -22.988157720342432], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/3cf14ce9-ab21-4131-80ee-abd71abd537a.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/3cf14ce9-ab21-4131-80ee-abd71abd537a.jpg?aki_policy=large
13748059,Studio for the 2016 Olympics,298.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Copacabana', 'government_area': 'Copacabana', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.1863834979925, -22.968671225549844], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/2afb56bc-16dd-48ec-af3b-4793d96642ce.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/2afb56bc-16dd-48ec-af3b-4793d96642ce.jpg?aki_policy=large
13753838,2 Bedrooms in front of Olympic Arena,500.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Jacarepaguá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.3917485723414, -22.970026056556843], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/8a4f98ac-7cdb-445e-a5bf-a590f2ce67c0.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/8a4f98ac-7cdb-445e-a5bf-a590f2ce67c0.jpg?aki_policy=large
13810527,HUMAITÁ - VIEW OF THE CRISTO REDENTOR STATUE,220.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Humaitá', 'government_area': 'Humaitá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.20269959661778, -22.96022105453772], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/01b360de-e888-4c08-b024-dc766c567a88.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/01b360de-e888-4c08-b024-dc766c567a88.jpg?aki_policy=large
13904840,Barra da Tijuca - enfrente ao Comitê Olimpico,500.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Barra da Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.32428278483234, -23.00534459728909], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/9acab61b-2b38-478c-a08f-337eb102fe5a.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/9acab61b-2b38-478c-a08f-337eb102fe5a.jpg?aki_policy=large
13906039,Quarto 9 Camas ( Suite) LE HOUSE HOSTEL 2,48.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Leme', 'government_area': 'Leme', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.1703921056122, -22.962026886385402], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/a95ad9ef-e97b-4223-9f62-5865312a7cab.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/a95ad9ef-e97b-4223-9f62-5865312a7cab.jpg?aki_policy=large
13927034,Excellent for the Olympic Games in Rio de Janeiro,746.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Cachambi', 'government_area': 'Cachambi', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.27922913422733, -22.88440960003236], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/afffa502-0246-4920-bf49-967c69c9fbdc.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/afffa502-0246-4920-bf49-967c69c9fbdc.jpg?aki_policy=large
13927230,Casa completa p olimpíadas com serviços incluído,601.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': '', 'government_area': 'Jacarepaguá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.39561933591232, -22.919394925427387], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/7c0d1b37-d48a-4af3-b1c2-d553151e798f.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/7c0d1b37-d48a-4af3-b1c2-d553151e798f.jpg?aki_policy=large
13937802,Bed & Breakfast - Near the Maracanã,86.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Tijuca', 'government_area': 'Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.23426360206632, -22.92264558869159], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/51b52e15-e156-4f9a-b2d5-09a5391a9bbd.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/51b52e15-e156-4f9a-b2d5-09a5391a9bbd.jpg?aki_policy=large
13940779,Charming bedroom in the heart of Leblon,257.00,"{'street': 'Rio de Janeiro, RJ, Brazil', 'suburb': 'Leblon', 'government_area': 'Leblon', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.21985297459262, -22.986978412089716], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/2b1dbca0-ece7-496c-8260-864981bcd311.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/2b1dbca0-ece7-496c-8260-864981bcd311.jpg?aki_policy=large
13949781,"Perfect Apartment at Lapa, the bohemian region",119.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Lapa', 'government_area': 'Centro', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.18457642451702, -22.910698909393794], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/82137257-12c9-478b-9da5-8f8ec8b5168e.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/82137257-12c9-478b-9da5-8f8ec8b5168e.jpg?aki_policy=large
13955233,Casa da Vó Lêda,119.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': '', 'government_area': 'Praça Seca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.34953293121925, -22.89846031772599], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/3a9a38d7-d7c9-4463-86bd-f8c08d0e0481.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/3a9a38d7-d7c9-4463-86bd-f8c08d0e0481.jpg?aki_policy=large
1398192,Private room with bathroom,250.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Botafogo', 'government_area': 'Botafogo', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.192853840512804, -22.957082654587737], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/894e8c63-2b2d-4ec0-b5dc-da03cacd8a68.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/894e8c63-2b2d-4ec0-b5dc-da03cacd8a68.jpg?aki_policy=large
13993059,Ventanas Nature Resort  ambiente familiar,899.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Barra da Tijuca', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.42097030256312, -22.99871658029596], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/6ef7db8d-6b92-4ab6-bdc6-699344197d0f.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/6ef7db8d-6b92-4ab6-bdc6-699344197d0f.jpg?aki_policy=large
13997910,Apartamento de luxo em Copacabana - 4 quartos,11190.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Copacabana', 'government_area': 'Copacabana', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.19373213382171, -22.97691478494771], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/56d27407-f610-48f8-9adf-3387adc1d286.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/56d27407-f610-48f8-9adf-3387adc1d286.jpg?aki_policy=large
14063971,"OLYMPIC GAMES, conforto e segurança",1000.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Barra da Tijuca', 'government_area': 'Jacarepaguá', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.38684937843143, -22.970984751475747], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/25c45897-9513-48d4-af1a-92961ca49b74.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/25c45897-9513-48d4-af1a-92961ca49b74.jpg?aki_policy=large
14073709,AMAZING ROOM near to the BEACH/OLYMPIC GAMES,451.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Recreio dos Bandeirantes', 'government_area': 'Recreio dos Bandeirantes', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.45240425811524, -23.01727996865021], 'is_location_exact': True}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/87a0f2b8-d235-43e1-8930-5a399a6468f6.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/87a0f2b8-d235-43e1-8930-5a399a6468f6.jpg?aki_policy=large
1408997,Cozy Studio Copacabana RJ,220.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Copacabana', 'government_area': 'Copacabana', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.188191412745724, -22.969051310784874], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/ad230a28-d4e7-400e-adb2-4d2c4053a426.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/ad230a28-d4e7-400e-adb2-4d2c4053a426.jpg?aki_policy=large
1410460,Penthouse 260m2 - Laranjeiras - Rio,634.00,"{'street': 'Rio de Janeiro, Rio de Janeiro, Brazil', 'suburb': 'Laranjeiras', 'government_area': 'Laranjeiras', 'market': 'Rio De Janeiro', 'country': 'Brazil', 'country_code': 'BR', 'location': {'type': 'Point', 'coordinates': [-43.180731577939234, -22.934006437066596], 'is_location_exact': False}}",BR,"{'thumbnail_url': '', 'medium_url': '', 'picture_url': 'https://a0.muscache.com/im/pictures/23192541/672f0caf_original.jpg?aki_policy=large', 'xl_picture_url': ''}",https://a0.muscache.com/im/pictures/23192541/672f0caf_original.jpg?aki_policy=large
